"ngram","document_abstract_id"
"propane-air flame",229944300079
"pulse amplitude",229944300079
"pulsed discharge",229944300079
"pulsed nanosecond discharge",229944300079
"room temperature",229944300079
"spatial uniformity",229944300079
"stoichiometric mixture",229944300079
"volume discharge",229944300079
"appropriate condition",229944300080
"boundary condition",229944300080
"combustion institute",229944300080
"duct wall",229944300080
"flame stabilization",229944300080
"flame structure",229944300080
"flame thickness",229944300080
"laser induce fluorescence",229944300080
"non-premixed combustion",229944300080
"reactant mix",229944300080
"stable oscillation",229944300080
"steady condition",229944300080
"thermal loss",229944300080
"amplitude motion",229944300081
"axial direction",229944300081
"combustion institute",229944300081
"conventional distance",229944300081
"conventional flame",229944300081
"cyclic motion",229944300081
"cylindrical tube",229944300081
"dynamic behavior",229944300081
"dynamic characteristic",229944300081
"employ mixture",229944300081
"external heat source",229944300081
"flame regime",229944300081
"future application",229944300081
"heated channel",229944300081
"heat source",229944300081
"inner diameter",229944300081
"mild combustion",229944300081
"mixture velocity",229944300081
"model channel",229944300081
"oscillatory motion",229944300081
"premixed combustion",229944300081
"premixed flame",229944300081
"quartz tube",229944300081
"smaller diameter",229944300081
"speed variation",229944300081
"stability criterion",229944300081
"stable branch",229944300081
"temperature gradient",229944300081
"temporal temperature variation",229944300081
"catalytic combustion",229944300085
"combustion institute",229944300085
"equivalence ratio",229944300085
"extinction limit",229944300085
"flameless mode",229944300085
"gas chromatography",229944300085
"gas-phase combustion",229944300085
"heat loss",229944300085
"heat recirculation",229944300085
"lean limit",229944300085
"o-2 desorption",229944300085
"peak temperature",229944300085
"propane-air mixture",229944300085
"proper choice",229944300085
"reduce environment",229944300085
"rich mixture",229944300085
"robust condition",229944300085
"severe temperature",229944300085
"visible flame",229944300085
"catalytic combustion",229944300086
"combustion institute",229944300086
"hydrogen/air mixture",229944300086
"hydrogen combustion",229944300086
"hydrogen composition",229944300086
"hydrogen fraction",229944300086
"minimum composition",229944300086
"mixture composition",229944300086
"propane/air mixture",229944300086
"steady behavior",229944300086
"transient behavior",229944300086
"air stream",229944300103
"application aspect",229944300103
"combustion air",229944300103
"combustion institute",229944300103
"combustion process",229944300103
"dramatic reduction",229944300103
"excess air",229944300103
"flue gas",229944300103
"fuel injector",229944300103
"fuel jet",229944300103
"fuel oils",229944300103
"fundamental aspect",229944300103
"furnace efficiency",229944300103
"future design",229944300103
"heat flux distribution",229944300103
"heat transfer",229944300103
"heavy oils",229944300103
"industrial aspect",229944300103
"industrial furnace",229944300103
"light oil",229944300103
"light oils",229944300103
"natural gas",229944300103
"preheated air",229944300103
"thermal input",229944300103
"uniform distribution",229944300103
"visible presence",229944300103
"acquisition system",229944300121
"advanced technology",229944300121
"analytical instrument",229944300121
"argonne national laboratory",229944300121
"atomic structure",229944300121
"combustion institute",229944300121
"crystalline structure",229944300121
"crystallite structure",229944300121
"customize system",229944300121
"diesel particulate",229944300121
"diesel technology",229944300121
"digital image system",229944300121
"emission control technology",229944300121
"engine load",229944300121
"engine operating condition",229944300121
"exhaust stream",229944300121
"formation mechanism",229944300121
"fractal analysis",229944300121
"fractal geometry",229944300121
"future standard",229944300121
"graphitic structure",229944300121
"high-resolution transmission electron microscope",229944300121
"internal microstructure",229944300121
"light-duty diesel engine",229944300121
"light-duty engine",229944300121
"morphological observation",229944300121
"particulate matter",229944300121
"physical dimension",229944300121
"primary particle diameter",229944300121
"raman spectrometer",229944300121
"raman spectrum",229944300121
"sampling system",229944300121
"scattering spectrometer",229944300121
"size measurement",229944300121
"smaller fractal dimension",229944300121
"subsequent analysis",229944300121
"unique system",229944300121
"combustion institute",229944300131
"combustion temperature",229944300131
"dominant zone",229944300131
"elevated temperature",229944300131
"emission target",229944300131
"engine condition",229944300131
"gas turbine",229944300131
"gas turbine condition",229944300131
"inlet temperature",229944300131
"nox emission",229944300131
"nox reduction",229944300131
"operating range",229944300131
"particle image velocimetry",229944300131
"ppm nox",229944300131
"recirculation zone",229944300131
"simulated condition",229944300131
"strong zone",229944300131
"biomass component",229944300141
"biomass particle",229944300141
"bituminous coal",229944300141
"coal char",229944300141
"coal-fired power",229944300141
"combustion facility",229944300141
"combustion institute",229944300141
"industrial power",229944300141
"particular regard",229944300141
"pulverise coal",229944300141
"research facility",229944300141
"wood particle",229944300141
"wood particle size",229944300141
"compression ratio",229961000006
"cycle model",229961000006
"emission point",229961000006
"engine cycle",229961000006
"engine model",229961000006
"ethanol addition",229961000006
"ethanol blend",229961000006
"ethanol-gasoline blend",229961000006
"exhaust emission",229961000006
"extensive parametric",229961000006
"gasoline-ethanol blend",229961000006
"numerical application",229961000006
"quasi-dimensional model",229961000006
"suitable one",229961000006
"back yard",229996200001
"conventional energy source",229996200001
"critical assessment",229996200001
"distinct strand",229996200001
"empirical research",229996200001
"environmental theory",229996200001
"future work",229996200001
"general belief",229996200001
"inform research",229996200001
"integrate framework",229996200001
"john wiley",229996200001
"local involvement",229996200001
"multidimensional framework",229996200001
"negative perception",229996200001
"perceptual process",229996200001
"physical proximity",229996200001
"post research",229996200001
"public acceptability",229996200001
"public perception",229996200001
"public support",229996200001
"renewable energy development",229996200001
"research concept",229996200001
"social science concept",229996200001
"social theory",229996200001
"wind energy",229996200001
"wind form",229996200001
"danish datum",229996200003
"datum set",229996200003
"decrease output",229996200003
"hourly variation",229996200003
"install capacity",229996200003
"john wiley",229996200003
"large-scale datum",229996200003
"large-scale wind power production",229996200003
"near zero",229996200003
"nordic country",229996200003
"power system",229996200003
"reduce variability",229996200003
"standard deviation",229996200003
"statistical property",229996200003
"wind power",229996200003
"wind power production datum",229996200003
"decrease output",229996200004
"gross demand",229996200004
"hourly load datum",229996200004
"install wind capacity",229996200004
"john wiley",229996200004
"load variation",229996200004
"near zero",229996200004
"net imbalance",229996200004
"nordic country",229996200004
"penetration level",229996200004
"power system",229996200004
"real production",229996200004
"reserve requirement",229996200004
"synchronous datum",229996200004
"vary production",229996200004
"wind power",229996200004
"wind power production",229996200004
"wind power variation",229996200004
"biodiesel standard",230062000001
"crude oil",230062000001
"fuel property",230062000001
"methyl ester",230062000001
"molar ratio",230062000001
"montmorillonite k-10",230062000001
"non-edible oil",230062000001
"pongamia oil",230062000001
"pongamia pinnata",230062000001
"solid acid catalyst",230062000001
"adsorption isotherm model",230062000002
"adsorptive capacity",230062000002
"desorption efficiency",230062000002
"dye fibre",230062000002
"heavy metal ion",230062000002
"hydrogen peroxide",230062000002
"intermediate step",230062000002
"jute fibre",230062000002
"langmuir model",230062000002
"lignocellulosic fibre",230062000002
"metal ion adsorption",230062000002
"modify fibre",230062000002
"possible mechanism",230062000002
"regenerative capacity",230062000002
"reuse capacity",230062000002
"successive adsorption-desorption cycle",230062000002
"condensation reaction",230062000006
"european committee",230062000006
"european standard",230062000006
"formaldehyde emission",230062000006
"formaldehyde emission level",230062000006
"gas chromatography",230062000006
"japanese industrial standard",230062000006
"melamine-formaldehyde resin",230062000006
"urea-formaldehyde resin",230062000006
"additional nutrient",230062000010
"agricultural resource",230062000010
"amylolytic enzyme",230062000010
"cell growth",230062000010
"commercial enzyme",230062000010
"corn steep liquor",230062000010
"lactic acid",230062000010
"lactic acid productivity",230062000010
"maximal dry cell weight",230062000010
"sulfuric acid",230062000010
"wheat flour",230062000010
"yeast extract",230062000010
"activate carbon",230062000014
"adsorption capacity",230062000014
"apricot stone",230062000014
"batch adsorption experiment",230062000014
"descend order",230062000014
"metal ion",230062000014
"sulphuric acid",230062000014
"consuming task",230075200007
"develop country",230075200007
"energy use",230075200007
"external cost",230075200007
"indoor exposure",230075200007
"modern fuel",230075200007
"own cost",230075200007
"particulate matter",230075200007
"rural africa",230075200007
"strenuous task",230075200007
"traditional fuel",230075200007
"absorber plate",230131200013
"analytical model",230131200013
"axis system",230131200013
"concentration technology",230131200013
"photovoltaic/thermal collector",230131200013
"photovoltaic/thermal system",230131200013
"solar energy conversion efficiency",230131200013
"solar system",230131200013
"solar technology",230131200013
"thermal behaviour",230131200013
"thermal conduction",230131200013
"tracking system",230131200013
"ancillary service",230161800002
"chp plant",230161800002
"co2 emission",230161800002
"combined heat",230161800002
"danish energy system",230161800002
"electric heating",230161800002
"electricity demand",230161800002
"electricity production",230161800002
"energy system",230161800002
"excess production",230161800002
"fuel-cell technology",230161800002
"future energy system",230161800002
"grid service",230161800002
"heat demand",230161800002
"heat pump",230161800002
"heat storage capacity",230161800002
"hydrogen vehicle",230161800002
"large-scale integration",230161800002
"power demand",230161800002
"regulation task",230161800002
"wind power",230161800002
"wind power input",230161800002
"acetate species",230222200002
"acetic acid",230222200002
"acidic property",230222200002
"carbonate species",230222200002
"ethoxy species",230222200002
"exchange capacity",230222200002
"only product",230222200002
"oxygen capacity",230222200002
"oxygen storage capacity",230222200002
"oxygen storage/release capacity",230222200002
"oxygen transfer capacity",230222200002
"partial oxidation",230222200002
"product distribution",230222200002
"pt/al2o3 catalyst",230222200002
"pt/zro2 catalyst",230222200002
"redox property",230222200002
"temperature-programmed reduction",230222200002
"cathode catalyst layer",230222200005
"empirical curve",230222200005
"fuel cell",230222200005
"fuel cell model",230222200005
"fuel cell system",230222200005
"PEM fuel cell system",230222200005
"polarization curve",230222200005
"proper management",230222200005
"proton concentration",230222200005
"real system",230222200005
"reliable operation",230222200005
"safe operation",230222200005
"stack model",230222200005
"system model",230222200005
"temperature distribution",230222200005
"temperature gradient",230222200005
"water concentration",230222200005
"water redistribution",230222200005
"block film",230222200012
"cathode material",230222200012
"cobalt electrode",230222200012
"cobalt oxide",230222200012
"cycling ability",230222200012
"electrode surface",230222200012
"free molecule",230222200012
"further cycling",230222200012
"graphite electrode",230222200012
"host material",230222200012
"ionic liquid",230222200012
"liquid phase",230222200012
"lithium-ion battery",230222200012
"lithium tetrafluoroborate",230222200012
"oxidation reaction",230222200012
"oxide electrode",230222200012
"positive electrode",230222200012
"reactive material",230222200012
"room temperature ionic liquid",230222200012
"thermal stability",230222200012
"titanate oxide",230222200012
"automotive application",230227700016
"battery model",230227700016
"classical application",230227700016
"conventional algorithm",230227700016
"dynamic model",230227700016
"electric vehicle",230227700016
"hybrid car",230227700016
"impedance datum",230227700016
"impedance measurement",230227700016
"latest approach",230227700016
"lead-acid battery",230227700016
"online analysis",230227700016
"real-world application",230227700016
"reliable prediction",230227700016
"successful approach",230227700016
"valuable information",230227700016
"vehicle system",230227700016
"acidic media",230257100002
"additional bias",230257100002
"further optimization",230257100002
"hybrid application",230257100002
"hybrid device",230257100002
"hybrid photoelectrode",230257100002
"hydrogen production",230257100002
"iron oxide",230257100002
"metal oxide film",230257100002
"nano-structured film",230257100002
"primary material",230257100002
"pyrolysis temperature",230257100002
"solar-to-hydrogen conversion",230257100002
"spray pyrolysis",230257100002
"sputter film",230257100002
"sputter material",230257100002
"stable conversion",230257100002
"surface texturing",230257100002
"tandem junction",230257100002
"tungsten material",230257100002
"tungsten trioxide",230257100002
"voltage bias",230257100002
"conventional incipient wetness impregnation",230349800003
"hydrogen energy",230349800003
"hydrogen evolution",230349800003
"international association",230349800003
"mesoporous titania",230349800003
"nickel loading",230349800003
"nickel precursor",230349800003
"oxide photocatalyst",230349800003
"photocatalytic activity",230349800003
"photocatalytic evolution",230349800003
"photocatalytic hydrogen evolution",230349800003
"physical characteristic",230349800003
"single-step process",230349800003
"sol-gel process",230349800003
"surfactant template",230349800003
"titania sol",230349800003
"butyricum cgs5",230349800004
"carbon concentration",230349800004
"carbon source",230349800004
"cell growth",230349800004
"cell yield",230349800004
"clostridium butyricum strain",230349800004
"hydrogen energy",230349800004
"hydrogen-producing sludge",230349800004
"hydrogen production",230349800004
"international association",230349800004
"medium composition",230349800004
"mid-exponential phase",230349800004
"mol h-2",230349800004
"mol sucrose",230349800004
"rapid conversion",230349800004
"sewage sludge",230349800004
"stationary phase",230349800004
"substrate concentration",230349800004
"substrate inhibition",230349800004
"sucrose-based medium",230349800004
"sucrose concentration",230349800004
"attractive approach",230349800013
"bubble fluidized bed",230349800013
"carbon particle",230349800013
"catalyst particle",230349800013
"computer code",230349800013
"fluidized bed reactor",230349800013
"fluidized bed system",230349800013
"hydrogen energy",230349800013
"international association",230349800013
"large-scale hydrogen production",230349800013
"mathematical model",230349800013
"methane decomposition",230349800013
"model prediction",230349800013
"natural gas",230349800013
"reduce co2 emission",230349800013
"thermocatalytic decomposition",230349800013
"turbulent fluidized bed",230349800013
"automatic tool",230463800005
"careful definition",230463800005
"computational cost",230463800005
"conditional realization",230463800005
"covariance model",230463800005
"develop software",230463800005
"difficult problem",230463800005
"enkf algorithm",230463800005
"ensemble kalman filter",230463800005
"gaussian random field",230463800005
"geologic boundary",230463800005
"geostatistical model",230463800005
"history tool",230463800005
"kalman filter",230463800005
"model realization",230463800005
"multiple model",230463800005
"production datum",230463800005
"random realization",230463800005
"reservoir model",230463800005
"reservoir simulator",230463800005
"simulation run",230463800005
"threshold map",230463800005
"traditional tool",230463800005
"truncate model",230463800005
"unknown boundary",230463800005
"adaptive model",230463800008
"aerospace industry",230463800008
"automotive industry",230463800008
"capillary force",230463800008
"chemical agent",230463800008
"critical step",230463800008
"cumulative recovery",230463800008
"design variable",230463800008
"DIRECT algorithm",230463800008
"discontinuous phase",230463800008
"expensive model",230463800008
"expensive objective function evaluation",230463800008
"fast surrogate",230463800008
"field case",230463800008
"field datum",230463800008
"field level",230463800008
"field project",230463800008
"field scale numerical simulation",230463800008
"formal problem",230463800008
"give measure",230463800008
"global optimization algorithm",230463800008
"global program",230463800008
"heterogeneous reservoir",230463800008
"interfacial tension",230463800008
"laboratory experiment",230463800008
"mobility ratio",230463800008
"multiple surrogate",230463800008
"numerical simulation",230463800008
"numerical simulation datum",230463800008
"oil industry",230463800008
"oil recovery",230463800008
"oil saturation",230463800008
"optimization approach",230463800008
"optimization problem",230463800008
"optimization program",230463800008
"original oil",230463800008
"petroleum reservoir",230463800008
"polynomial regression",230463800008
"radial function",230463800008
"report work",230463800008
"reservoir simulation",230463800008
"residual oil",230463800008
"residual saturation",230463800008
"scale case",230463800008
"scale datum",230463800008
"scale level",230463800008
"sensitivity analysis",230463800008
"simulation-based model",230463800008
"slug size",230463800008
"surrogate-based approach",230463800008
"weighted average model",230463800008
"AAEM species",230472300006
"alkaline earth metallic species",230472300006
"biomass sample",230472300006
"cane trash",230472300006
"encouraging interaction",230472300006
"fluidised-bed/fixed-bed reactor",230472300006
"pyrolysis temperature",230472300006
"quartz reactor",230472300006
"reactor configuration",230472300006
"sugar cane bagasse",230472300006
"volatile-char interaction",230472300006
"adsorbent dosage",230472300007
"adsorption capacity",230472300007
"carbonization temperature",230472300007
"commercial activate carbon",230472300007
"flow nitrogen",230472300007
"freundlich model",230472300007
"green malachite",230472300007
"langmuir model",230472300007
"phosphoric acid",230472300007
"rice husk",230472300007
"sodium hydroxide",230472300007
"treated husk",230472300007
"cattle dung",230472300008
"compost maturity",230472300008
"finish compost",230472300008
"humic substance",230472300008
"microbial population",230472300008
"organic waste",230472300008
"poultry waste",230472300008
"press mud",230472300008
"reliable index",230472300008
"sugarcane trash",230472300008
"water hyacinth",230472300008
"acid concentration",230472300010
"alternative energy system",230472300010
"energy production system",230472300010
"enzymatic digestibility",230472300010
"enzymatic hydrolysis",230472300010
"ethanol production",230472300010
"fuel ethanol production",230472300010
"glucose concentration",230472300010
"hemicellulose content",230472300010
"lignocellulosic material",230472300010
"nutrient uptake",230472300010
"pretreated feedstock",230472300010
"pretreatment severity",230472300010
"rye straw",230472300010
"solid residue",230472300010
"sulfuric acid concentration",230472300010
"sulfuric acid pretreatment",230472300010
"swine wastewater",230472300010
"xylose concentration",230472300010
"antioxidative activity",230472300012
"brown seaweed",230472300012
"carbohydrate enzyme",230472300012
"commercial antioxidant",230472300012
"commercial enzyme",230472300012
"degrading enzyme",230472300012
"dna damage",230472300012
"DPPH free radical scavenging assay",230472300012
"dpph radical",230472300012
"enzymatic extract",230472300012
"free radical",230472300012
"hydrogen peroxide scavenging",230472300012
"hydrogen peroxide scavenging activity",230472300012
"hydroxyl radical",230472300012
"marked correlation",230472300012
"phenolic contents",230472300012
"reactive oxygen species",230472300012
"scavenging assay",230472300012
"superoxide anion",230472300012
"valuable source",230472300012
"water-soluble extract",230472300012
"ace activity",230472300013
"ace inhibitory peptide",230472300013
"amino acid residue",230472300013
"blood pressure",230472300013
"blue mussel",230472300013
"c-18 column",230472300013
"enzyme activity",230472300013
"fermented blue mussel sauce",230472300013
"gel chromatography",230472300013
"hypertensive rat",230472300013
"inhibitory activity",230472300013
"n-terminal sequence",230472300013
"oral administration",230472300013
"purify ace inhibitory peptide",230472300013
"purify peptide",230472300013
"resultant mixture",230472300013
"reversed-phase high-performance liquid chromatography",230472300013
"sephadex g-75 chromatography",230472300013
"sp-sephadex c-25 ion exchange chromatography",230472300013
"ANN model",230474200006
"artificial neural network",230474200006
"comparative development",230474200006
"duration measurement",230474200006
"horizontal surface",230474200006
"independent datum",230474200006
"linear approach",230474200006
"solar radiation",230474200006
"bioenergy chain",230541400005
"bioenergy supply chain",230541400005
"biomass plant",230541400005
"biomass residue",230541400005
"biomass system",230541400005
"biomass yield",230541400005
"broad variety",230541400005
"conversion operation",230541400005
"cycle plant",230541400005
"deliver cost",230541400005
"energy consumption",230541400005
"energy loss",230541400005
"energy requirement",230541400005
"european carrier",230541400005
"feedstock system",230541400005
"fossil electricity",230541400005
"generic datum",230541400005
"integrate plant",230541400005
"international trade",230541400005
"international transport",230541400005
"large-scale system",230541400005
"latin america",230541400005
"liquid fuel",230541400005
"little cost",230541400005
"long distance",230541400005
"long-distance transport",230541400005
"material loss",230541400005
"methanol conversion",230541400005
"methanol cost",230541400005
"modest loss",230541400005
"possible chain",230541400005
"production site",230541400005
"production system",230541400005
"raw biomass",230541400005
"solid biomass",230541400005
"truck transport",230541400005
"western europe",230541400005
"acid-catalyzed pretreatment",230553400001
"alkaline-catalyzed transesterification",230553400001
"alternative source",230553400001
"biodiesel concentration",230553400001
"brake thermal efficiency",230553400001
"compression ignition engine",230553400001
"edible vegetable oils",230553400001
"emission characteristic",230553400001
"esterification process",230553400001
"exhaust gas emission",230553400001
"fuel consumption",230553400001
"fuel price",230553400001
"methyl ester",230553400001
"non-edible vegetable oils",230553400001
"palm oil",230553400001
"petroleum fuel",230553400001
"pure oil",230553400001
"refine oils",230553400001
"rubber seed oil",230553400001
"soybean oil",230553400001
"sunflower oil",230553400001
"unrefined rubber seed oil",230553400001
"vegetable oils",230553400001
"viable alternative",230553400001
"co2 emission",230636800003
"combined heat",230636800003
"emission cost",230636800003
"energy component",230636800003
"fast operation",230636800003
"hourly load",230636800003
"hourly model",230636800003
"inverse operation",230636800003
"joint characteristic",230636800003
"linear programming",230636800003
"long-term model",230636800003
"optimization model",230636800003
"planning model",230636800003
"pollution emission",230636800003
"power production",230636800003
"product form",230636800003
"purchase cost",230636800003
"realistic model",230636800003
"simplex code",230636800003
"solve model",230636800003
"sparse code",230636800003
"trigeneration system",230636800003
"asphaltene aggregation",230706200011
"asphaltene sample",230706200011
"asphaltene science",230706200011
"asphaltene structure",230706200011
"fluorescence quenching measurement",230706200011
"molecular structure",230706200011
"molecular weight",230706200011
"obvious step",230706200011
"predictive science",230706200011
"structure-function relation",230706200011
"structure-function relationship",230706200011
"substantial progress",230706200011
"asphaltene aggregate",230706200012
"asphaltene behavior",230706200012
"colloidal aggregate",230706200012
"colloidal model",230706200012
"colloidal structure",230706200012
"early stage",230706200012
"fractal-like morphology",230706200012
"glass transition",230706200012
"liquid mixture",230706200012
"millimeter length",230706200012
"nanometer length",230706200012
"phase behavior",230706200012
"small-angle neutron",230706200012
"substantial progress",230706200012
"thermodynamic liquid-liquid phase separation",230706200012
"x-ray scattering",230706200012
"add surfactant",230706200019
"crude oil",230706200019
"dynamic interfacial tension",230706200019
"functional group",230706200019
"heavy oils",230706200019
"interfacial property",230706200019
"macroscopic behavior",230706200019
"micropipette experiment",230706200019
"microscopic property",230706200019
"model oil",230706200019
"molecular arrangement",230706200019
"naphthenic acid",230706200019
"natural acid",230706200019
"oil drop",230706200019
"oil-in-water emulsion",230706200019
"oil/water interface",230706200019
"strong influence",230706200019
"surface-active species",230706200019
"surface activity",230706200019
"synthetic surfactant",230706200019
"variable amount",230706200019
"viscous oils",230706200019
"water droplet",230706200019
"active material",230706200033
"calcination/carbonation cycle",230706200033
"carbonation reaction",230706200033
"carbonation reactivity",230706200033
"co2 absorbent",230706200033
"co2 absorption capacity",230706200033
"cyclic stability",230706200033
"improve capacity",230706200033
"industrial process",230706200033
"reaction process",230706200033
"reaction stability",230706200033
"solid reactant",230706200033
"thermogravimetric analysis",230706200033
"angle degree",230706200038
"biodiesel blend",230706200038
"bulk difference",230706200038
"bulk measurement",230706200038
"bulk modulus",230706200038
"combustion process",230706200038
"control system",230706200038
"conventional diesel fuel",230706200038
"crank angle degree",230706200038
"cylinder temperature",230706200038
"diesel engine",230706200038
"diesel injection",230706200038
"fischer-tropsch diesel",230706200038
"fuel blend",230706200038
"fuel condition",230706200038
"fuel injection system",230706200038
"fuel injection timing",230706200038
"further analysis",230706200038
"heat release",230706200038
"ignition delay",230706200038
"injection condition",230706200038
"modulus difference",230706200038
"modulus measurement",230706200038
"nox emission",230706200038
"pure diesel",230706200038
"single-cylinder engine",230706200038
"static condition",230706200038
"timing condition",230706200038
"weak relationship",230706200038
"atmospheric pressure",230706200067
"biogas mixture",230706200067
"cage molecule",230706200067
"carbon dioxide",230706200067
"empty cage",230706200067
"gas mixture",230706200067
"gas molecule",230706200067
"hydrate growth",230706200067
"hydrogen sulfide",230706200067
"pressure vessel",230706200067
"removal efficiency",230706200067
"selective incorporation",230706200067
"semi-clathrate hydrate",230706200067
"separation experiment",230706200067
"tbab hydrate",230706200067
"tetra-n-butyl ammonium bromide",230706200067
"vapor phase",230706200067
"accumulate material",230706200071
"agglomeration mechanism",230706200071
"agglomeration process",230706200071
"bed agglomeration tendency",230706200071
"bed characteristic",230706200071
"bed material",230706200071
"bed mechanism",230706200071
"bed particle",230706200071
"bed process",230706200071
"bench-scale bed",230706200071
"biomass fuel",230706200071
"cane trash",230706200071
"chemical equilibrium calculation",230706200071
"fluidized bed",230706200071
"homogeneous layer",230706200071
"layer characteristic",230706200071
"layer formation",230706200071
"layer formation process",230706200071
"major difference",230706200071
"material particle",230706200071
"operational mode",230706200071
"outer layer",230706200071
"particle characteristic",230706200071
"reed canary grass",230706200071
"representative fuel",230706200071
"scanning electron microscopy/energy-dispersive spectroscopy",230706200071
"silicate formation",230706200071
"subsequent sintering",230706200071
"thicker layer",230706200071
"thinner layer",230706200071
"viscous flow sintering",230706200071
"aspirate engine",230706200072
"biodiesel combustion",230706200072
"butylate hydroxyanisole",230706200072
"butylate hydroxytoluene",230706200072
"carbon monoxide emission",230706200072
"combustion process",230706200072
"diesel engine",230706200072
"diesel fuel",230706200072
"electrochemical sensor",230706200072
"exhaust stream",230706200072
"fuel radical",230706200072
"instrumented engine",230706200072
"nitrogen oxide",230706200072
"nox emission",230706200072
"nox formation",230706200072
"nox level",230706200072
"nox production",230706200072
"particular concern",230706200072
"produce fuel",230706200072
"radical reaction",230706200072
"single cylinder",230706200072
"strict environmental regulation",230706200072
"decision maker",230708100006
"developed market",230708100006
"electricity generation",230708100006
"electricity market",230708100006
"energy resource",230708100006
"expect profitability",230708100006
"financial situation",230708100006
"installation cost",230708100006
"local situation",230708100006
"market situation",230708100006
"reduce cost",230708100006
"regulatory authority",230708100006
"sensitivity analysis",230708100006
"systematic investigation",230708100006
"techno-economic viability",230708100006
"ammonia atmosphere",230767700003
"amorphous titanium dioxide",230767700003
"approximate lambda",230767700003
"broader spectrum",230767700003
"dye decomposition",230767700003
"heat treatment",230767700003
"hydrated dioxide",230767700003
"light spectrum",230767700003
"modify catalyst",230767700003
"modify photocatalyst",230767700003
"nitrogen doping",230767700003
"nitrogen group",230767700003
"phenol degradation",230767700003
"photocatalytic activity",230767700003
"powdered photocatalyst",230767700003
"solar spectrum",230767700003
"tio2 structure",230767700003
"titanium dioxide",230767700003
"transformation temperature",230767700003
"visible light-active photocatalyst",230767700003
"visible light irradiation",230767700003
"water treatment system",230767700003
"xrd analysis",230767700003
"cationic dye",230770400005
"characteristic shift",230770400005
"cresyl violet",230770400005
"cucurbit uril",230770400005
"cyanine derivative",230770400005
"dye laser",230770400005
"enhancement agent",230770400005
"few exception",230770400005
"fluorescence correlation spectroscopy",230770400005
"fluorescence lifetime",230770400005
"fluorescence quantum yield",230770400005
"host molecule",230770400005
"inclusion complex",230770400005
"less environment",230770400005
"polar environment",230770400005
"prolonged storage",230770400005
"scanning confocal microscopy",230770400005
"spectral shift",230770400005
"supramolecular molecule",230770400005
"thermal stabilization",230770400005
"xanthene dye",230770400005
"activate carbon",230940700020
"aromatic content",230940700020
"ash content",230940700020
"boiling point distribution",230940700020
"carbon black",230940700020
"car tire",230940700020
"chemical property",230940700020
"commercial diesel fuel",230940700020
"distillation curve",230940700020
"fix bed reactor",230940700020
"gaseous product",230940700020
"n-2 atmosphere",230940700020
"physical property",230940700020
"pyrolysis product",230940700020
"pyrolytic oils",230940700020
"scrap tire",230940700020
"simulated curve",230940700020
"sulphur content",230940700020
"truck tire",230940700020
"conventional system",230980500012
"distribution infrastructure",230980500012
"economic benefit",230980500012
"energy security",230980500012
"energy system",230980500012
"environmental benefit",230980500012
"fuel-cell technology",230980500012
"hydrogen economy",230980500012
"hydrogen production",230980500012
"hydrogen technology",230980500012
"long-term goal",230980500012
"MARKAL model",230980500012
"market barrier",230980500012
"petroleum market",230980500012
"policy option",230980500012
"possible barrier",230980500012
"product market",230980500012
"quantitative analysis",230980500012
"successful transition",230980500012
"argon mixture",231045100009
"average uncertainty",231045100009
"carbon dioxide",231045100009
"chemical reaction mechanism",231045100009
"combustion gas",231045100009
"combustion institute",231045100009
"compression ignition",231045100009
"equivalence ratio",231045100009
"expression tau",231045100009
"homogeneous charge",231045100009
"ignition characteristic",231045100009
"ignition condition",231045100009
"ignition delay",231045100009
"measure tau",231045100009
"mole percent",231045100009
"o-2 molar ratio",231045100009
"oxygen mole fraction",231045100009
"phi exp",231045100009
"product gas",231045100009
"proposed mechanism",231045100009
"rapid compression facility",231045100009
"skeletal mechanism",231045100009
"trace amount",231045100009
"accumulation mode",231045100010
"activation energy",231045100010
"catalytic site",231045100010
"cerium oxide",231045100010
"cerium oxide nanoparticle",231045100010
"combustion institute",231045100010
"diesel fuel",231045100010
"diesel particle",231045100010
"diesel particulate matter",231045100010
"dosing level",231045100010
"energy-dispersive analysis",231045100010
"engine load",231045100010
"kinetic perspective",231045100010
"light-off temperature",231045100010
"oxide nanoparticle",231045100010
"peak concentration",231045100010
"phenomenological perspective",231045100010
"ppm level",231045100010
"size distribution",231045100010
"spectrometry analysis",231045100010
"temperature range",231045100010
"transmission electron microscopy",231045100010
"ultrafine particle",231045100010
"alloy catalyst",231074300003
"d-band vacancy",231074300003
"electrocatalytic activity",231074300003
"electrochemical measurement",231074300003
"fuel cell",231074300003
"geometric distance",231074300003
"hydrogen energy",231074300003
"integrate intensity",231074300003
"international association",231074300003
"l-3 edge",231074300003
"linear relationship",231074300003
"membrane cell",231074300003
"metal particle size",231074300003
"orr activity",231074300003
"oxygen reduction reaction",231074300003
"particle size",231074300003
"PEM fuel cell",231074300003
"poor fit",231074300003
"proton exchange membrane",231074300003
"pt-co catalyst",231074300003
"pt-co/c catalyst",231074300003
"pt-pt bond distance",231074300003
"x-ray absorption spectroscopy",231074300003
"xray diffraction",231074300003
"broad overview",231106100003
"build environment",231106100003
"building sector",231106100003
"carbon emission",231106100003
"considerable consequence",231106100003
"energy efficiency",231106100003
"energy future",231106100003
"energy policy",231106100003
"energy use",231106100003
"environmental concern",231106100003
"global environment",231106100003
"key policy",231106100003
"largest producer",231106100003
